flightNumber;plane;dep_date;dep_time;dep_airport_name;dep_airport_code;dep_weather_min;dep_weather_max;dep_weather_desc;dep_door;arr_date;arr_time;arr_airport_name;arr_weather_min;arr_weather_max;arr_weather_desc;arr_belt;new_dep_status;new_arr_status;time_difference;time_difference_minutes;delayed
VLG1426; AIRBUS A320;14/04/18;15:40;BARCELONA-EL PRAT;BCN;13;17;Lluvia;B35;14/04/18;16:55;BILBAO;10;19;Nubosidad variable;3;Despego;Aterrizo;0 days 01:02:00;62;0
RYR8147; BOEING 737-800 WINGLETS;14/04/18;15:50;IBIZA;IBZ;12;16;Llovizna ;2;14/04/18;17:15;MALAGA-COSTA DEL SOL;11;21;Despejado;40;Despego;Aterrizo;0 days 01:05:00;65;0
RYR2897; BOEING 737-800 WINGLETS;14/04/18;14:25;PALMA DE MALLORCA;PMI;11;15;Lluvia moderada;D86;14/04/18;15:20;BARCELONA-EL PRAT;13;17;Lluvia;26;Despego;Aterrizo;0 days 00:43:00;43;1
IBK5757; BOEING 737-800 WINGLETS;14/04/18;11:10;TENERIFE NORTE;TFN;17;22;Despejado;13;14/04/18;15:30;BARCELONA-EL PRAT;13;17;Lluvia;24;Despego;Aterrizo;0 days 04:12:00;252;0
IBB664; ATR-42/72;14/04/18;15:20;EL HIERRO;VDE;12;20;Despejado;2;14/04/18;16:00;TENERIFE NORTE;17;22;Despejado;1;Despego;Aterrizo;0 days 00:35:00;35;0
AEA5039; ATR-72;14/04/18;14:30;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;5;17;Nubosidad variable;D61;14/04/18;16:00;MALAGA-COSTA DEL SOL;11;21;Despejado;36;Despego;Aterrizo;0 days 01:22:00;82;0
AEA4049; ATR-72;14/04/18;14:50;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;5;17;Nubosidad variable;D63;14/04/18;16:10;ALICANTE-ELCHE;10;22;Nubosidad variable;4A;Despego;Aterrizo;0 days 01:16:00;76;0
IBK5801; BOEING 737-800 WINGLETS;14/04/18;13:10;BARCELONA-EL PRAT;BCN;13;17;Lluvia;U33;14/04/18;15:45;GRAN CANARIA;17;21;Nubes altas;15;Despego;Aterrizo;0 days 02:15:00;135;0
IBS3828; AIRBUS A320;14/04/18;14:05;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;5;17;Nubosidad variable;J41;14/04/18;15:55;GRAN CANARIA;17;21;Nubes altas;16;Despego;Aterrizo;0 days 01:38:00;98;0
VLG3248; AIRBUS A320;14/04/18;13:00;BARCELONA-EL PRAT;BCN;13;17;Lluvia;A20;14/04/18;15:40;LA PALMA;17;21;Nubes altas;3;Despego;Aterrizo;0 days 02:24:00;144;0
RYR723; BOEING 737-800 WINGLETS;14/04/18;14:00;PALMA DE MALLORCA;PMI;11;15;Lluvia moderada;D99;14/04/18;16:05;SANTIAGO;9;15;Nubosidad variable;3;Despego;Aterrizo;0 days 01:45:00;105;1
VLG2424; AIRBUS A320;14/04/18;15:35;SEVILLA;SVQ;6;19;Nubes altas;6;14/04/18;16:55;IBIZA;12;16;Llovizna ;7;Despego;Aterrizo;0 days 01:16:00;76;0
IBE8661; BOMBARDIER CRJ-1000;14/04/18;13:55;VITORIA;VIT;5;17;Abertura de claros; - ;14/04/18;15:15;MENORCA;12;14;Lluvia moderada;4;Despego;Aterrizo;0 days 01:17:00;77;1
AEA7236; EMBRAER ERJ-195;14/04/18;16:15;A CORUÑA;LCG;10;17;Nubosidad variable;3;14/04/18;17:25;MADRID-BARAJAS ADOLFO SUÁREZ;5;17;Nubosidad variable;17;Despego;Aterrizo;0 days 01:03:00;63;0
IBE8524; CANADAIR CRJ-200;14/04/18;16:20;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;5;17;Nubosidad variable;K72;14/04/18;17:15;PAMPLONA;8;17;Nubosidad variable; - ;Despego;Aterrizo;0 days 00:47:00;47;0
IBE8322; ATR-72;14/04/18;15:35;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;5;17;Nubosidad variable;K93;14/04/18;16:50;SAN SEBASTIAN;8;16;Nubosidad variable;1;Despego;Aterrizo;0 days 01:23:00;83;1
AEA7317; EMBRAER ERJ-195;14/04/18;16:30;VIGO;VGO;6;16;Nubosidad variable;3;14/04/18;17:40;MADRID-BARAJAS ADOLFO SUÁREZ;5;17;Nubosidad variable;18;Despego;Aterrizo;0 days 01:02:00;62;0
IBB470; ATR-42/72;14/04/18;15:15;TENERIFE NORTE;TFN;17;22;Despejado;3;14/04/18;16:05;LANZAROTE;15;22;Nubes altas;C2;Despego;Aterrizo;0 days 00:54:00;54;0
IBB424; ATR-72;14/04/18;15:30;TENERIFE NORTE;TFN;17;22;Despejado;1;14/04/18;16:20;FUERTEVENTURA;16;22;Nubes altas;14;Despego;Aterrizo;0 days 00:51:00;51;0
CNF247; ATR-42/72;14/04/18;15:55;TENERIFE NORTE;TFN;17;22;Despejado;4B;14/04/18;16:40;EL HIERRO;12;20;Despejado;1;Despego;Aterrizo;0 days 00:39:00;39;0
RYR6320; BOEING 737-800 WINGLETS;14/04/18;15:20;BARCELONA-EL PRAT;BCN;13;17;Lluvia;R09;14/04/18;16:50;VALLADOLID;5;15;Nubosidad variable;1;Despego;Aterrizo;0 days 01:25:00;85;1
IBE8674; BOMBARDIER CRJ-1000;14/04/18;16:30;BILBAO;BIO;10;19;Nubosidad variable;10;14/04/18;17:55;IBIZA;12;16;Llovizna ;2;Despego;Aterrizo;0 days 01:16:00;76;0
AEA7154; EMBRAER ERJ-195;14/04/18;16:45;BILBAO;BIO;10;19;Nubosidad variable;1;14/04/18;17:50;MADRID-BARAJAS ADOLFO SUÁREZ;5;17;Nubosidad variable;17;Despego;Aterrizo;0 days 00:57:00;57;0
VLG3912; AIRBUS A320;14/04/18;16:00;BARCELONA-EL PRAT;BCN;13;17;Lluvia;B52;14/04/18;16:55;PALMA DE MALLORCA;11;15;Lluvia moderada;11;Despego;Aterrizo;0 days 00:45:00;45;0
VLG1314; AIRBUS A320;14/04/18;16:30;BARCELONA-EL PRAT;BCN;13;17;Lluvia;A20;14/04/18;17:30;VALENCIA;10;18;Nubosidad variable;7;Despego;Aterrizo;0 days 00:46:00;46;0
IBB365; ATR-72;14/04/18;15:20;GRAN CANARIA;LPA;17;21;Nubes altas;A05;14/04/18;16:15;EL HIERRO;12;20;Despejado;1;Despego;Aterrizo;0 days 00:58:00;58;0
IBE8270; ATR-72;14/04/18;16:25;MALAGA-COSTA DEL SOL;AGP;11;21;Despejado;D45;14/04/18;17:15;MELILLA;12;19;Despejado;2;Despego;Aterrizo;0 days 00:43:00;43;0
IBB522; ATR-72;14/04/18;15:20;GRAN CANARIA;LPA;17;21;Nubes altas;A13;14/04/18;16:05;LANZAROTE;15;22;Nubes altas;C1;Despego;Aterrizo;0 days 00:43:00;43;0
IBB214; ATR-72;14/04/18;15:45;GRAN CANARIA;LPA;17;21;Nubes altas;A15;14/04/18;16:25;FUERTEVENTURA;16;22;Nubes altas;13;Despego;Aterrizo;0 days 00:41:00;41;0
IBB167; ATR-72;14/04/18;16:00;GRAN CANARIA;LPA;17;21;Nubes altas;A11;14/04/18;16:30;TENERIFE NORTE;17;22;Despejado;2;Despego;Aterrizo;0 days 00:28:00;28;0
IBB632; ATR-42/72;14/04/18;16:00;LA PALMA;SPC;17;21;Nubes altas;6;14/04/18;16:30;TENERIFE NORTE;17;22;Despejado;1;Despego;Aterrizo;0 days 00:32:00;32;0
AEA9466; ATR-72;14/04/18;16:15;LA PALMA;SPC;17;21;Nubes altas;5;14/04/18;16:50;TENERIFE NORTE;17;22;Despejado;1;Despego;Aterrizo;0 days 00:35:00;35;1
LLX5062; AIRBUS A321;14/04/18;12:45;LANZAROTE;ACE;15;22;Nubes altas;10;14/04/18;13:40;TENERIFE SUR;17;22;Despejado;A6;Despego;Aterrizo;0 days 00:56:00;56;1
AEA4014; ATR-72;14/04/18;16:15;VALENCIA;VLC;10;18;Nubosidad variable;R55;14/04/18;17:15;PALMA DE MALLORCA;11;15;Lluvia moderada;5;Despego;Aterrizo;0 days 00:52:00;52;0
AEA4027; ATR-72;14/04/18;16:50;ALICANTE-ELCHE;ALC;10;22;Nubosidad variable;C46;14/04/18;18:00;PALMA DE MALLORCA;11;15;Lluvia moderada;18;Despego;Aterrizo;0 days 01:01:00;61;0
ANE8607; CANADAIR CRJ-900;14/04/18;16:55;ALICANTE-ELCHE;ALC;10;22;Nubosidad variable;B34;14/04/18;17:55;PALMA DE MALLORCA;11;15;Lluvia moderada;14;Despego;Aterrizo;0 days 00:46:00;46;0
RYR8842; BOEING 737-800 WINGLETS;14/04/18;17:00;IBIZA;IBZ;12;16;Llovizna ;2;14/04/18;18:05;BARCELONA-EL PRAT;13;17;Lluvia;25;Despego;Aterrizo;0 days 00:45:00;45;0
RYR2574; BOEING 737-800 WINGLETS;14/04/18;15:50;SANTIAGO;SCQ;9;15;Nubosidad variable;11;14/04/18;17:25;MALAGA-COSTA DEL SOL;11;21;Despejado;21;Despego;Aterrizo;0 days 01:27:00;87;1
IBB223; ATR-42/72;14/04/18;16:00;FUERTEVENTURA;FUE;16;22;Nubes altas;18;14/04/18;16:40;GRAN CANARIA;17;21;Nubes altas;11;Despego;Aterrizo;0 days 00:41:00;41;0
VLG3952; AIRBUS A320;14/04/18;16:15;PALMA DE MALLORCA;PMI;11;15;Lluvia moderada;D92;14/04/18;17:10;VALENCIA;10;18;Nubosidad variable;8;Despego;Aterrizo;0 days 00:49:00;49;0
AEA4531; ATR-72;14/04/18;16:25;PALMA DE MALLORCA;PMI;11;15;Lluvia moderada;B30;14/04/18;17:05;MENORCA;12;14;Lluvia moderada;6;Despego;Aterrizo;0 days 00:37:00;37;0
AEA6072; BOEING 737-800 WINGLETS;14/04/18;17:05;PALMA DE MALLORCA;PMI;11;15;Lluvia moderada;D94;14/04/18;17:55;BARCELONA-EL PRAT;13;17;Lluvia;1;Despego;Aterrizo;0 days 00:40:00;40;0
IBE0556; AIRBUS A319;14/04/18;15:55;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;5;17;Nubosidad variable;K83;14/04/18;17:05;SANTANDER-SEVE BALLESTEROS;9;16;Despejado;2;Despego;Aterrizo;0 days 01:06:00;66;0
LAV5548; BOEING 737-400;14/04/18;14:30;BILBAO;BIO;10;19;Nubosidad variable;3;14/04/18;16:45;TENERIFE NORTE;17;22;Despejado;5;Despego;Aterrizo;0 days 01:51:00;111;0
IBS3940; AIRBUS A320;14/04/18;15:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;5;17;Nubosidad variable;K74;14/04/18;16:50;TENERIFE NORTE;17;22;Despejado;4;Despego;Aterrizo;0 days 01:34:00;94;0
AEA9048; AIRBUS A330-200;14/04/18;15:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;5;17;Nubosidad variable;D58;14/04/18;16:55;TENERIFE NORTE;17;22;Despejado;5;Despego;Aterrizo;0 days 01:43:00;103;0
VLG3221; AIRBUS A320;14/04/18;11:25;TENERIFE SUR;TFS;17;22;Despejado;15;14/04/18;15:40;BARCELONA-EL PRAT;13;17;Lluvia;8;Despego;Aterrizo;0 days 04:15:00;255;1
VLG2124; 32B;14/04/18;14:30;MALAGA-COSTA DEL SOL;AGP;11;21;Despejado;D47;14/04/18;16:05;BARCELONA-EL PRAT;13;17;Lluvia;6;Despego;Aterrizo;0 days 01:30:00;90;0
IBE8592; BOMBARDIER CRJ-1000;14/04/18;16:10;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;5;17;Nubosidad variable;K95;14/04/18;17:20;ALMERIA;8;20;Despejado;1;Despego;Aterrizo;0 days 01:10:00;70;1
RYR6881; BOEING 737-800 WINGLETS;14/04/18;16:40;BARCELONA-EL PRAT;BCN;13;17;Lluvia;R12;14/04/18;17:40;MENORCA;12;14;Lluvia moderada;6;Despego;Aterrizo;0 days 00:48:00;48;0
VOE3591; BOEING 717;14/04/18;14:05;PALMA DE MALLORCA;PMI;11;15;Lluvia moderada;C59;14/04/18;15:55;ASTURIAS;5;18;Nubosidad variable;4;Despego;Aterrizo;0 days 01:26:00;86;1
IBE8642; CANADAIR CRJ-900;14/04/18;16:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;5;17;Nubosidad variable;K84;14/04/18;17:05;GRANADA-JAÉN F.G.L.;5;19;Nubosidad variable;2;Despego;Aterrizo;0 days 00:57:00;57;1
IBE8099; BOMBARDIER CRJ-1000;14/04/18;13:00;TENERIFE NORTE;TFN;17;22;Despejado;9;14/04/18;16:45;VALENCIA;10;18;Nubosidad variable;5;Despego;Aterrizo;0 days 03:45:00;225;0
RYR2215; BOEING 737-800 WINGLETS;14/04/18;15:50;SANTANDER-SEVE BALLESTEROS;SDR;9;16;Despejado;5;14/04/18;17:05;VALENCIA;10;18;Nubosidad variable;9;Despego;Aterrizo;0 days 01:01:00;61;0
IBE8972; BOMBARDIER CRJ-1000;14/04/18;16:10;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;5;17;Nubosidad variable;M42;14/04/18;17:10;VALENCIA;10;18;Nubosidad variable;3;Despego;Aterrizo;0 days 00:43:00;43;0
VLG3069; AIRBUS A320;14/04/18;13:00;GRAN CANARIA;LPA;17;21;Nubes altas;B02;14/04/18;16:20;MALAGA-COSTA DEL SOL;11;21;Despejado;37;Despego;Aterrizo;0 days 03:10:00;190;1
VLG3141; AIRBUS A320;14/04/18;13:50;LANZAROTE;ACE;15;22;Nubes altas;9;14/04/18;16:50;MALAGA-COSTA DEL SOL;11;21;Despejado;38;Despego;Aterrizo;0 days 02:53:00;173;0
VLG2123; 32A;14/04/18;15:10;BARCELONA-EL PRAT;BCN;13;17;Lluvia;B56;14/04/18;16:50;MALAGA-COSTA DEL SOL;11;21;Despejado;27;Despego;Aterrizo;0 days 01:26:00;86;1
IBE8810; BOMBARDIER CRJ-1000;14/04/18;16:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;5;17;Nubosidad variable;K96;14/04/18;17:15;MALAGA-COSTA DEL SOL;11;21;Despejado;35;Despego;Aterrizo;0 days 01:05:00;65;1
VLG3516; 32A;14/04/18;17:00;BARCELONA-EL PRAT;BCN;13;17;Lluvia;B51;14/04/18;18:00;IBIZA;12;16;Llovizna ;4;Despego;Aterrizo;0 days 00:57:00;57;0
IBS3878; AIRBUS A320;14/04/18;16:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;5;17;Nubosidad variable;H25;14/04/18;17:15;SANTIAGO;9;15;Nubosidad variable;2;Despego;Aterrizo;0 days 01:08:00;68;1
IBK6773; BOEING 737-800 WINGLETS;14/04/18;14:35;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;5;17;Nubosidad variable;C36;14/04/18;15:55;PALMA DE MALLORCA;11;15;Lluvia moderada;10;Despego;Aterrizo;0 days 01:17:00;77;1
RYR5272; BOEING 737-800 WINGLETS;14/04/18;14:45;SEVILLA;SVQ;6;19;Nubes altas;11;14/04/18;16:25;PALMA DE MALLORCA;11;15;Lluvia moderada;15;Despego;Aterrizo;0 days 01:20:00;80;0
VLG3139; AIRBUS A320;14/04/18;15:10;ASTURIAS;OVD;5;18;Nubosidad variable;7;14/04/18;16:55;LANZAROTE;15;22;Nubes altas;4;Despego;Aterrizo;0 days 01:33:00;93;0
VLG3284; 32A;14/04/18;15:00;BILBAO;BIO;10;19;Nubosidad variable;6;14/04/18;17:00;FUERTEVENTURA;16;22;Nubes altas;3;Despego;Aterrizo;0 days 01:43:00;103;0
IBS3952; AIRBUS A320;14/04/18;16:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;5;17;Nubosidad variable;H16;14/04/18;17:05;SEVILLA;6;19;Nubes altas;1;Despego;Aterrizo;0 days 00:58:00;58;1
IBE8525; CANADAIR CRJ-200;14/04/18;17:45;PAMPLONA;PNA;8;17;Nubosidad variable;2;14/04/18;18:45;MADRID-BARAJAS ADOLFO SUÁREZ;5;17;Nubosidad variable;19;Despego;Aterrizo;0 days 00:50:00;50;0
RYR6321; BOEING 737-800 WINGLETS;14/04/18;17:15;VALLADOLID;VLL;5;15;Nubosidad variable;5;14/04/18;18:35;BARCELONA-EL PRAT;13;17;Lluvia;26;Despego;Aterrizo;0 days 01:10:00;70;1
AEA4032; EMBRAER ERJ-195;14/04/18;17:30;ZARAGOZA;ZAZ;7;19;Nubes altas;3;14/04/18;18:30;PALMA DE MALLORCA;11;15;Lluvia moderada;3;Despego;Aterrizo;0 days 01:02:00;62;0
IBS3980; AIRBUS A320;14/04/18;17:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;5;17;Nubosidad variable;K82;14/04/18;18:10;ASTURIAS;5;18;Nubosidad variable;3;Despego;Aterrizo;0 days 01:01:00;61;0
VLG1700; AIRBUS A320;14/04/18;17:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;5;17;Nubosidad variable;J46;14/04/18;18:20;BARCELONA-EL PRAT;13;17;Lluvia;15;Despego;Aterrizo;0 days 01:13:00;73;0
IBB653; ATR-42/72;14/04/18;17:00;TENERIFE NORTE;TFN;17;22;Despejado;4;14/04/18;17:30;LA GOMERA;16;22;Nubes altas; - ;Despego;Aterrizo;0 days 00:26:00;26;0
IBE0557; AIRBUS A319;14/04/18;17:45;SANTANDER-SEVE BALLESTEROS;SDR;9;16;Despejado;2;14/04/18;19:00;MADRID-BARAJAS ADOLFO SUÁREZ;5;17;Nubosidad variable;12;Despego;Aterrizo;0 days 01:04:00;64;0
IBE0405; AIRBUS A319;14/04/18;17:40;JEREZ DE LA FRONTERA;XRY;7;20;Nubosidad variable;2;14/04/18;18:55;MADRID-BARAJAS ADOLFO SUÁREZ;5;17;Nubosidad variable;12;Despego;Aterrizo;0 days 01:11:00;71;0
IBB366; ATR-72;14/04/18;16:40;EL HIERRO;VDE;12;20;Despejado;2;14/04/18;17:30;GRAN CANARIA;17;21;Nubes altas;11;Despego;Aterrizo;0 days 00:48:00;48;0
CNF248; ATR-42/72;14/04/18;17:10;EL HIERRO;VDE;12;20;Despejado;1;14/04/18;17:50;TENERIFE NORTE;17;22;Despejado;3;Despego;Aterrizo;0 days 00:37:00;37;0
IBE8271; ATR-72;14/04/18;17:50;MELILLA;MLN;12;19;Despejado;2;14/04/18;18:40;MALAGA-COSTA DEL SOL;11;21;Despejado;31;Despego;Aterrizo;0 days 00:43:00;43;0
VLG1701; AIRBUS A320;14/04/18;17:00;BARCELONA-EL PRAT;BCN;13;17;Lluvia;A08;14/04/18;18:25;MADRID-BARAJAS ADOLFO SUÁREZ;5;17;Nubosidad variable;14;Despego;Aterrizo;0 days 01:30:00;90;1
VLG2014; AIRBUS A320;14/04/18;17:10;BARCELONA-EL PRAT;BCN;13;17;Lluvia;B65;14/04/18;18:40;GRANADA-JAÉN F.G.L.;5;19;Nubosidad variable;2;Despego;Aterrizo;0 days 01:10:00;70;0
AEA6066; BOEING 737-800 WINGLETS;14/04/18;16:00;PALMA DE MALLORCA;PMI;11;15;Lluvia moderada;D88;14/04/18;17:25;MADRID-BARAJAS ADOLFO SUÁREZ;5;17;Nubosidad variable;16;Despego;Aterrizo;0 days 01:08:00;68;0
IBS3907; AIRBUS A321;14/04/18;13:45;FUERTEVENTURA;FUE;16;22;Nubes altas;14;14/04/18;17:25;MADRID-BARAJAS ADOLFO SUÁREZ;5;17;Nubosidad variable;15;Despego;Aterrizo;0 days 03:32:00;212;0
AEA2660; BOEING 737-800 WINGLETS;14/04/18;17:10;BILBAO;BIO;10;19;Nubosidad variable;2;14/04/18;18:15;BARCELONA-EL PRAT;13;17;Lluvia;1;Despego;Aterrizo;0 days 01:00:00;60;0
VLG1427; AIRBUS A320;14/04/18;17:30;BILBAO;BIO;10;19;Nubosidad variable;3;14/04/18;18:40;BARCELONA-EL PRAT;13;17;Lluvia;2;Despego;Aterrizo;0 days 00:58:00;58;0
IBE0449; AIRBUS A319;14/04/18;17:35;BILBAO;BIO;10;19;Nubosidad variable;1;14/04/18;18:50;MADRID-BARAJAS ADOLFO SUÁREZ;5;17;Nubosidad variable;17;Despego;Aterrizo;0 days 01:03:00;63;0
IBS3951; AIRBUS A320;14/04/18;17:40;SEVILLA;SVQ;6;19;Nubes altas;6;14/04/18;18:45;MADRID-BARAJAS ADOLFO SUÁREZ;5;17;Nubosidad variable;16;Despego;Aterrizo;0 days 01:01:00;61;1
VLG2488; AIRBUS A319;14/04/18;16:40;BARCELONA-EL PRAT;BCN;13;17;Lluvia;B40;14/04/18;17:50;SAN SEBASTIAN;8;16;Nubosidad variable;1;Despego;Aterrizo;0 days 01:04:00;64;1
VLG3913; AIRBUS A320;14/04/18;17:30;PALMA DE MALLORCA;PMI;11;15;Lluvia moderada;D82;14/04/18;18:25;BARCELONA-EL PRAT;13;17;Lluvia;6;Despego;Aterrizo;0 days 00:45:00;45;0
IBS3925; 32A;14/04/18;17:40;PALMA DE MALLORCA;PMI;11;15;Lluvia moderada;D80;14/04/18;19:05;MADRID-BARAJAS ADOLFO SUÁREZ;5;17;Nubosidad variable;16;Despego;Aterrizo;0 days 01:19:00;79;0
AEA4530; ATR-72;14/04/18;17:35;MENORCA;MAH;12;14;Lluvia moderada;1A;14/04/18;18:10;PALMA DE MALLORCA;11;15;Lluvia moderada;2;Despego;Aterrizo;0 days 00:39:00;39;0
RYR6882; BOEING 737-800 WINGLETS;14/04/18;18:15;MENORCA;MAH;12;14;Lluvia moderada;2;14/04/18;19:10;BARCELONA-EL PRAT;13;17;Lluvia;25;Despego;Aterrizo;0 days 00:49:00;49;0
IBB221; ATR-42/72;14/04/18;16:50;FUERTEVENTURA;FUE;16;22;Nubes altas;22;14/04/18;17:30;GRAN CANARIA;17;21;Nubes altas;12;Despego;Aterrizo;0 days 00:42:00;42;0
IBB425; ATR-72;14/04/18;16:50;FUERTEVENTURA;FUE;16;22;Nubes altas;18;14/04/18;17:40;TENERIFE NORTE;17;22;Despejado;2;Despego;Aterrizo;0 days 00:46:00;46;0
IBE8985; BOMBARDIER CRJ-1000;14/04/18;17:45;VALENCIA;VLC;10;18;Nubosidad variable;R55;14/04/18;18:45;MADRID-BARAJAS ADOLFO SUÁREZ;5;17;Nubosidad variable;19;Despego;Aterrizo;0 days 01:01:00;61;0
VLG3953; AIRBUS A320;14/04/18;17:50;VALENCIA;VLC;10;18;Nubosidad variable;E16;14/04/18;18:50;PALMA DE MALLORCA;11;15;Lluvia moderada;10;Despego;Aterrizo;0 days 00:48:00;48;0
VLG3695; AIRBUS A320;14/04/18;18:00;VALENCIA;VLC;10;18;Nubosidad variable;R53;14/04/18;18:45;IBIZA;12;16;Llovizna ;6;Despego;Aterrizo;0 days 00:34:00;34;0
VLG1315; AIRBUS A320;14/04/18;18:05;VALENCIA;VLC;10;18;Nubosidad variable;C10;14/04/18;19:05;BARCELONA-EL PRAT;13;17;Lluvia;8;Despego;Aterrizo;0 days 00:53:00;53;0
IBB673; ATR-42/72;14/04/18;16:50;TENERIFE NORTE;TFN;17;22;Despejado;2;14/04/18;17:25;EL HIERRO;12;20;Despejado;1;Despego;Aterrizo;0 days 00:36:00;36;0
VLG2425; AIRBUS A320;14/04/18;17:40;IBIZA;IBZ;12;16;Llovizna ;6;14/04/18;19:00;SEVILLA;6;19;Nubes altas;4;Despego;Aterrizo;0 days 01:08:00;68;0
IBB519; ATR-42/72;14/04/18;16:15;LANZAROTE;ACE;15;22;Nubes altas;P2;14/04/18;17:00;GRAN CANARIA;17;21;Nubes altas;12;Despego;Aterrizo;0 days 00:45:00;45;0
IBB471; ATR-42/72;14/04/18;16:35;LANZAROTE;ACE;15;22;Nubes altas;P3;14/04/18;17:25;TENERIFE NORTE;17;22;Despejado;1;Despego;Aterrizo;0 days 00:52:00;52;0
IBB523; ATR-72;14/04/18;17:00;LANZAROTE;ACE;15;22;Nubes altas;P4;14/04/18;17:45;GRAN CANARIA;17;21;Nubes altas;12;Despego;Aterrizo;0 days 00:50:00;50;0
IBE8649; CANADAIR CRJ-900;14/04/18;17:40;GRANADA-JAÉN F.G.L.;GRX;5;19;Nubosidad variable;2;14/04/18;18:45;MADRID-BARAJAS ADOLFO SUÁREZ;5;17;Nubosidad variable;19;Despego;Aterrizo;0 days 00:56:00;56;0
IBE8798; ATR-72;14/04/18;16:40;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;5;17;Nubosidad variable;K84;14/04/18;18:25;MELILLA;12;19;Despejado;2;Despego;Aterrizo;0 days 01:32:00;92;0
ANE8607; CANADAIR CRJ-900;14/04/18;16:55;ALICANTE-ELCHE;ALC;10;22;Nubosidad variable;B34;14/04/18;17:55;PALMA DE MALLORCA;11;15;Lluvia moderada;14;Despego;Aterrizo;0 days 00:49:00;49;1
EVE1101; 32A;14/04/18;17:25;ALICANTE-ELCHE;ALC;10;22;Nubosidad variable;C45;14/04/18;18:30;SEVILLA;6;19;Nubes altas;2;Despego;Aterrizo;0 days 01:03:00;63;1
RYR245; BOEING 737-800 WINGLETS;14/04/18;16:15;BARCELONA-EL PRAT;BCN;13;17;Lluvia;R14;14/04/18;17:55;VIGO;6;16;Nubosidad variable;3;Despego;Aterrizo;0 days 01:52:00;112;1
CNF549; ATR-72;14/04/18;16:15;TENERIFE NORTE;TFN;17;22;Despejado;3;14/04/18;17:05;LANZAROTE;15;22;Nubes altas;C2;Despego;Aterrizo;0 days 00:55:00;55;0
IBB623; ATR-42/72;14/04/18;17:00;TENERIFE NORTE;TFN;17;22;Despejado;1;14/04/18;17:30;LA PALMA;17;21;Nubes altas;4;Despego;Aterrizo;0 days 00:33:00;33;0
IBB170; ATR-72;14/04/18;17:00;TENERIFE NORTE;TFN;17;22;Despejado;4B;14/04/18;17:30;GRAN CANARIA;17;21;Nubes altas;13;Despego;Aterrizo;0 days 00:36:00;36;0
VLG2287; BOEING 737-800 WINGLETS;14/04/18;14:45;JEREZ DE LA FRONTERA;XRY;7;20;Nubosidad variable;2;14/04/18;16:25;BARCELONA-EL PRAT;13;17;Lluvia;3;Despego;Aterrizo;0 days 01:40:00;100;1
IBS3612; AIRBUS A320;14/04/18;13:40;TENERIFE NORTE;TFN;17;22;Despejado;11;14/04/18;17:30;ASTURIAS;5;18;Nubosidad variable;1;Despego;Aterrizo;0 days 03:38:00;218;0
VLG1434; AIRBUS A320;14/04/18;17:45;BARCELONA-EL PRAT;BCN;13;17;Lluvia;B39;14/04/18;19:00;BILBAO;10;19;Nubosidad variable;2;Despego;Aterrizo;0 days 01:05:00;65;0
IBB220; ATR-72;14/04/18;16:50;GRAN CANARIA;LPA;17;21;Nubes altas;A13;14/04/18;17:30;FUERTEVENTURA;16;22;Nubes altas;14;Despego;Aterrizo;0 days 00:40:00;40;0
IBB315; ATR-72;14/04/18;17:10;GRAN CANARIA;LPA;17;21;Nubes altas;A15;14/04/18;18:00;LA PALMA;17;21;Nubes altas;4;Despego;Aterrizo;0 days 00:47:00;47;0
VLG3716; 32A;14/04/18;17:15;BARCELONA-EL PRAT;BCN;13;17;Lluvia;B35;14/04/18;18:10;MENORCA;12;14;Lluvia moderada;5;Despego;Aterrizo;0 days 00:47:00;47;0
VLG3700; 32A;14/04/18;17:55;BARCELONA-EL PRAT;BCN;13;17;Lluvia;B52;14/04/18;18:50;MENORCA;12;14;Lluvia moderada;6;Despego;Aterrizo;0 days 00:52:00;52;1
VLG3908; 32A;14/04/18;17:00;BARCELONA-EL PRAT;BCN;13;17;Lluvia;B47;14/04/18;17:55;PALMA DE MALLORCA;11;15;Lluvia moderada;13;Despego;Aterrizo;0 days 00:47:00;47;0
