id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1141239015088718915,Modern 2BD/2BA Retreat on Robson + Parking,57204964,Claudia,,West End,49.2873497,-123.1282897,Entire home/apt,433,2,31,2024-10-21,5.05,1,170,31,24-218386
1141687954481659620,"Vancouver: Near UBC, Room B2",536634987,Shirin,,West Point Grey,49.26608,-123.20756,Private room,49,90,1,2024-06-01,0.18,42,364,1,
1141709395290322183,East Vancouver gem. Near PNE,121445998,Tom,,Hastings-Sunrise,49.28069,-123.04182,Private room,200,30,0,,,1,218,0,Exempt
1141750526562039156,Bright garden house 5min to skytrain,48285041,Coco,,Oakridge,49.23316,-123.11015,Entire home/apt,190,1,42,2024-09-26,6.60,3,19,42,24-159781
1142067162107644244,RobsonSquare/Skytrain/CanadaPlace/StunninView/2ppl,551005379,Shawn,,West End,49.28229,-123.12539,Entire home/apt,302,30,32,2024-10-03,4.90,2,80,32,24-132897
1142172295606795208,New Private 2BR Laneway House near Downtown 15mins,67116427,Theresa Oanh Xuan,,Hastings-Sunrise,49.26603,-123.04767,Entire home/apt,143,1,21,2024-10-29,4.85,2,259,21,24-175744
1142197702630521588,Parisian Getaway in Downtown Van,3859188,Sepi,,West End,49.28416,-123.12506,Entire home/apt,246,90,3,2024-10-24,0.83,4,105,3,
1142211715535325062,Urban Haven: Main St. Retreat,574089731,Gobinder Singh,,Riley Park,49.25280106024037,-123.09727032799967,Entire home/apt,150,2,36,2024-11-06,5.87,1,7,36,24-218438
1142234993257571786,DT Luxury ocean view,35601253,Isabelle,,Downtown,49.277565908308986,-123.1306941715751,Entire home/apt,,90,1,2024-10-13,1,1,106,1,
1142337863399851745,*Special Price* King Bed & Parking w/AC & Patio,332051555,Joe,,Downtown,49.2800521526399,-123.1175605565026,Entire home/apt,84,30,2,2024-06-30,0.36,2,365,2,
1142696578513192584,Beautiful Penthouse & Patio,63000435,Michelle,,Killarney,49.20658,-123.02991,Entire home/apt,143,90,0,,,1,237,0,
1142765224561951943,Serene Retreat by Cambie Village,32427245,Scarlet,,Riley Park,49.25544,-123.11213,Entire home/apt,463,2,20,2024-10-13,3.17,1,122,20,24-219205
1142775994942238352,"Beautiful Dunbar Home: 3600 sq ft, Two King Beds",551936731,Zhi Guang,,Dunbar Southlands,49.237205824450164,-123.18578995764254,Entire home/apt,653,1,20,2024-10-28,3.41,1,105,20,24-170870
1142781756568962359,Cozy Queen Bed Private room with ensuite Bathroom,574073502,Fiona,,Dunbar Southlands,49.23229127636364,-123.18654620999308,Private room,,30,1,2024-05-16,0.17,5,0,1,24-20859
1142799863648596899,New York Style Loft,440345516,Sayeh,,Downtown Eastside,49.28327,-123.10423,Entire home/apt,182,2,20,2024-10-21,5.17,1,5,20,24-216739
1142800041255012697,Cozy Private Queen Room @ Dunbar St,574073502,Fiona,,Dunbar Southlands,49.23338835812571,-123.18403197383266,Private room,91,30,2,2024-05-21,0.34,5,33,2,24-20860
1142839296198614789,"Vancouver, Dundas St, Room on upstairs, U1",536634987,Shirin,,Hastings-Sunrise,49.28518,-123.02991,Private room,49,90,2,2024-07-31,0.45,42,364,2,
1142872271831226242,"Vancouver, Near UBC: M2",536634987,Shirin,,Dunbar Southlands,49.25163105654381,-123.19042706023971,Private room,49,90,3,2024-08-31,0.67,42,364,3,
1142970804372241743,Stylish two bedroom condo with free parking,574268668,Andres,,Downtown,49.2785407,-123.1296198,Entire home/apt,223,2,25,2024-10-20,3.91,1,145,25,24-201263
1144358671580176321,Sunrise Suite,51783528,Emilia,,Hastings-Sunrise,49.2889808,-123.0497279,Entire home/apt,136,2,13,2024-10-21,3.64,1,256,13,24-243362
1144437724587847063,Studio Steps to Main St,104803223,Kristy,,Riley Park,49.2543616,-123.1044736,Entire home/apt,125,2,34,2024-10-30,5.40,1,40,34,24-219972
1144637588385640155,Luxury 1 Bedroom Condo by Kuma,102554136,Bonnie,,West End,49.28989600000001,-123.1312928,Entire home/apt,176,90,0,,,4,269,0,
1144983396135171499,Top Downtown Vancouver View,498412686,Vlad,,Downtown,49.2797517355569,-123.12663955767212,Entire home/apt,145,1,24,2024-10-27,3.96,1,1,24,24-157933
1145583562643857879,2 Bedroom with Great View!,447094701,Emma And Ross,,Downtown,49.275967354138224,-123.11485231605688,Entire home/apt,145,90,1,2024-08-08,0.32,19,307,1,
1145713516251853134,装修高雅房子,379700765,Lung,,Marpole,49.2129098,-123.1382552,Entire home/apt,1640,30,0,,,3,246,0,
1145734278278295398,"Vancouve, Skeena: U3",536634987,Shirin,,Hastings-Sunrise,49.27916,-123.02762,Private room,41,90,1,2024-06-09,0.19,42,255,1,
1146356640107700297,East Van Fig Delight Den,13480596,Yvette,,Kensington-Cedar Cottage,49.24160609056026,-123.05872386816678,Private room,74,1,21,2024-10-16,3.35,5,194,21,24246819
1146473559599618935,lilihouse caty park 2,257211823,Shan,,Dunbar Southlands,49.25297545288442,-123.1914748337057,Private room,63,1,27,2024-10-13,4.55,3,162,27,24-275835
1146560375123855060,2BR Guest Suite in Arbutus,417970916,Theodora,,Arbutus Ridge,49.25190810703066,-123.15548721205894,Entire home/apt,342,3,7,2024-09-01,1.49,1,164,7,24-221479
1146619488749898241,"Bright Comfy Central DT, Parking",575099311,Amanpal,,Downtown,49.279138944114315,-123.12308437721785,Entire home/apt,170,1,29,2024-11-07,5.47,1,15,29,24-159597
1146635601538145838,Condo at Granville Strip near English Bay/2Beds,575047814,Jean-Michel,,Downtown,49.27800931952573,-123.12647128508901,Entire home/apt,176,1,1,2024-09-20,0.58,1,79,1,24-179309
1146639734785985348,Mini House in Scenic Community with Parking,575103606,Leon,,Kensington-Cedar Cottage,49.23845918864833,-123.07906742867625,Entire home/apt,80,2,43,2024-11-07,7.37,1,127,43,24-223649
1147159475251265527,6BR Shaughnessy Luxe Retreat,53220847,Beixi,,Shaughnessy,49.2466276,-123.1327158,Entire home/apt,1100,2,10,2024-10-20,2.86,1,266,10,24-201252
1147173238336798378,Suite in Fraserview Heights,575260758,Ram,,Victoria-Fraserview,49.21931240013686,-123.05616555040783,Entire home/apt,114,2,6,2024-10-14,1.41,1,262,6,24-208081
1147226014221253527,4 bedroom upper level Kits home,321330654,Sandeep,,Kitsilano,49.25929,-123.1535,Entire home/apt,219,1,7,2024-10-17,1.25,4,25,7,24-158215
1147458450843026453,Awesome Central DT Location!,575333657,Tim,,Downtown,49.27884,-123.12436,Entire home/apt,188,1,45,2024-11-04,7.14,1,9,45,24-158187
1147486268749895040,Rain Garden•Bamboo,507874987,Rain,,Arbutus Ridge,49.25210170590486,-123.15667656803927,Private room,83,2,12,2024-06-25,2.03,4,0,12,24-208072
1147836370701177983,Cozy Garden Suite,199344485,Victoria,,Victoria-Fraserview,49.23151,-123.07508,Entire home/apt,,90,0,,,1,176,0,
1147896952076450716,Luxury 4 beds Ocean-View house at Point Greg,523364264,Chen,,West Point Grey,49.261233046120644,-123.19055112175191,Entire home/apt,405,1,30,2024-10-25,4.76,4,223,30,24-158965
1147907120262592052,Retro Residency near Main St Skytrain Station,84161070,Ya Min,,Mount Pleasant,49.264627117108084,-123.1003917075543,Entire home/apt,150,1,44,2024-11-02,7.17,1,204,44,24-216855
1147932535299562462,*Brand New Priviate 1 bedroom near UBC,134291769,Fay,,West Point Grey,49.2593529,-123.1979526,Entire home/apt,85,90,0,,,3,160,0,
1147958036892766868,Gastown Loft with 2Beds,575274220,Marta,,Downtown Eastside,49.28355,-123.10722,Entire home/apt,229,1,17,2024-10-27,2.68,1,0,17,24-157431
1148117146889072209,Beautiful and renovated suite in West Point Grey,4376432,Louise,,West Point Grey,49.25824019127446,-123.18976930793457,Entire home/apt,171,3,14,2024-10-18,2.40,1,259,14,24-220390
1148173114113984939,southvan,64693355,Armin,,Marpole,49.212123404469175,-123.1146886615468,Private room,70,90,0,,,3,218,0,
1148303868865066560,"Yaletown, Vancouver Apartment",8064941,Shan,,Downtown,49.27710360561887,-123.1185709611365,Private room,64,30,0,,,2,180,0,
1148702443486776831,1Bd w/ Stunning Mountain Views!,25008764,Michelle,,Downtown,49.28043850109295,-123.106289058359,Entire home/apt,,90,2,2024-10-11,0.91,1,24,2,
1148908090963330991,Sunny room for your relaxing,64940349,Sheila,,Marpole,49.209845313110755,-123.14417101575948,Private room,59,90,2,2024-05-18,0.33,2,330,2,24-159547
1148947235253265404,2 Bedroom basement suite in central Vancouver.,209420647,Jason,,Hastings-Sunrise,49.27628228299566,-123.03764778850137,Entire home/apt,,1,22,2024-10-21,3.91,1,33,22,24-227180
1149599279613183266,New Kitsilano Suite!,66283370,Joanna,,Kitsilano,49.26104,-123.17401,Entire home/apt,172,2,24,2024-11-03,4.44,1,228,24,24-213676
1150102475735628679,Stylish 1 bdrm suite - trendy area close to DT!,104283206,Dennis,,Downtown Eastside,49.278055938502824,-123.0876575810234,Entire home/apt,90,90,2,2024-10-27,0.66,1,191,2,
1150139279698970301,Vancouver Parkside House 女王公园小屋,575980222,Zichen,,Riley Park,49.23751,-123.10453,Entire home/apt,,2,27,2024-10-17,4.58,1,1,27,24-222358
1150200826279095534,Taylor Swift|5 Mins Walk to BC Place|Free Parking,575995996,Lingyun,,Downtown,49.27884,-123.10741,Entire home/apt,,2,19,2024-10-07,3.48,1,5,19,24-210640
1150882795388909705,"Vancouver, Near UBC: U4",536634987,Shirin,,Dunbar Southlands,49.25017920413639,-123.19053837948182,Private room,47,90,0,,,42,364,0,
1150921677945944209,"Vancouver, Skeena St, Room for 1 Guest, U4",536634987,Shirin,,Hastings-Sunrise,49.27858378129883,-123.02717911707217,Private room,44,90,1,2024-10-01,0.73,42,364,1,
1150943913795440155,Beach paradise| Best Location | 2 beds,5335111,Eric,,Kitsilano,49.2746055,-123.1465122,Entire home/apt,214,1,6,2024-08-30,1.37,11,5,6,24-210707
1151371201295850307,Modern & Charming 2 BR suite,353099663,Ling,,Killarney,49.2295715469967,-123.0339063713701,Entire home/apt,,2,14,2024-10-05,2.28,1,0,14,24-220819
1151430201882713288,Marine Drive Station Entire House,71047794,Tim,,Marpole,49.2086541,-123.1265877,Entire home/apt,395,1,2,2024-07-15,0.47,2,177,2,24-199711
1151459922055859618,"New Laneway House near Airport, downtown, UBC",576323133,Ying,,Dunbar Southlands,49.23814576444892,-123.17437695092622,Entire home/apt,274,1,4,2024-09-26,1.03,1,147,4,24-227592
1151461140340104172,Cozy 1 br Kitsilano Condo Steps from Kits Beach,227662329,Jordan,,Kitsilano,49.270375940193674,-123.14578528478555,Entire home/apt,90,30,2,2024-08-20,0.41,135,310,2,30 Day Minimum
1151468235839609933,Marine Drive Station Maple Room,71047794,Tim,,Marpole,49.20960350280558,-123.12753095426284,Private room,134,1,1,2024-07-10,0.24,2,177,1,24-199711
1151469826418401724,Stylish & Bright Downtown Haven: Breathtaking View,72743977,Sam,,Downtown,49.2801052,-123.1085108,Entire home/apt,217,2,25,2024-10-26,4.19,6,131,25,24-216096
1151518418560568311,Chic Ground Level Suite in East Village near PNE,953503,Ke Fan,,Hastings-Sunrise,49.28164433591117,-123.04613642022453,Entire home/apt,138,1,37,2024-10-27,6.53,1,161,37,24-215957
1151575752840002031,Chic 1 Bedroom Suite | Minutes from Transit,372579954,Ayush,,Hastings-Sunrise,49.28130819376385,-123.02486673011558,Entire home/apt,100,3,17,2024-10-14,3.05,2,32,17,24-224613
1151651881648545543,Vancouver: near skytrain on upstair (U4),536634987,Shirin,,Hastings-Sunrise,49.26379,-123.04161,Private room,44,90,1,2024-11-08,1,42,324,1,
1151671325486729357,UBC area 1 Bedroom apartment,13829661,Silvia,,Dunbar Southlands,49.23603,-123.20543,Entire home/apt,190,1,9,2024-09-22,1.62,1,258,9,Exempt
1152240411450806494,Vancouver home close to downtown,576520167,Nitin,,Hastings-Sunrise,49.263904409428505,-123.04940680955652,Entire home/apt,332,1,10,2024-10-27,1.70,1,30,10,24-225183
1152258019481858358,Charming Oasis in Oakridge,511795088,Thi Phuong,,Riley Park,49.23389187331842,-123.11087439982002,Private room,116,2,13,2024-10-26,3.05,1,315,13,24-160012
1152281592940281034,Westwind Suite One - Cozy Fairview Condo,227662329,Jordan,,Fairview,49.26093,-123.14033,Entire home/apt,108,30,4,2024-11-02,0.88,135,96,4,30 Day Minimum
1152281986490014659,Westwind Suite Two - Fairview Condo Near Downtown,227662329,Jordan,,Fairview,49.26195155112324,-123.13894674453127,Entire home/apt,91,30,1,2024-06-15,0.20,135,243,1,30 Day Minimum
1152336872474450892,Westwind Suite Three - Convenient & Comfy Studio,227662329,Jordan,,Fairview,49.26075,-123.14048,Entire home/apt,107,30,3,2024-09-15,0.64,135,120,3,30 Day Minimum
1152356557876985388,Downtown Vancouver: 1 bedroom apartment,536634987,Shirin,,Downtown,49.27860909105022,-123.11903978564865,Entire home/apt,130,90,2,2024-10-15,0.64,42,179,2,
1152366590333316971,Family friendly 2BR near Cambie,445056729,Yi,,Riley Park,49.25098628582298,-123.1071084267658,Entire home/apt,220,3,20,2024-10-26,3.41,1,45,20,24-157731
1152406752138665419,Clean Private Room,330050519,Shimy,,Marpole,49.20771,-123.13585,Private room,54,91,1,2024-09-30,0.71,12,269,1,
1152479370610605978,Beautiful 2 Beds + 2.5 Bath Townhome Main Street,576581193,Alexis,,Riley Park,49.25589919999999,-123.1022981,Entire home/apt,375,13,7,2024-10-01,1.65,1,114,7,Licence Number 24-225472 (Short-Term Rental)
1152620482026957801,Guest Suite in Vancouver,576606502,Iden Yuen,,Renfrew-Collingwood,49.23725816228984,-123.0442129958116,Private room,79,90,3,2024-10-22,0.97,1,223,3,
1152932686141643064,"A Cozy Nest, Private Tiny Home",576689240,Sarah,,Hastings-Sunrise,49.27674,-123.03351,Entire home/apt,119,2,20,2024-10-20,3.55,1,294,20,24-198555
1152956785089106326,11-4,215026365,Bellie,,Kensington-Cedar Cottage,49.261239191459744,-123.07530186200424,Private room,125,1,3,2024-07-29,0.68,19,269,3,Exempt
1152960015370580078,11-6,215026365,Bellie,,Kensington-Cedar Cottage,49.26163039734833,-123.07568864898518,Shared room,75,1,0,,,19,269,0,Exempt
1152976601828503286,One bedroom Gem - Steps from Kits Beach,227662329,Jordan,,Kitsilano,49.2703,-123.14741,Entire home/apt,64,30,1,2024-06-12,0.20,135,212,1,30 Day Minimum
1153012663056553710,Peaceful Haven: 3Beds Oasis wity Patio & Parking,576598306,Kamil,,Downtown Eastside,49.2799268502226,-123.10329299174997,Entire home/apt,190,1,10,2024-10-26,1.85,1,137,10,24-158435
1153019070630326113,Jericho Beach 3 Beds 1 Bath Home,46081946,Simone,,Kitsilano,49.26832,-123.18525,Entire home/apt,106,90,0,,,5,179,0,
1153061886839951221,Steps from Kits Beach - Stylish One Bedroom Condo,227662329,Jordan,,Kitsilano,49.26893926591254,-123.14609868240323,Entire home/apt,97,30,1,2024-08-11,0.33,135,223,1,30 Day Minimum
1153087318724745343,Mount Pleasant Gem - Vibrant 1br off of Main St.,227662329,Jordan,,Mount Pleasant,49.26153,-123.1029,Entire home/apt,95,30,3,2024-10-30,0.67,135,188,3,30 Day Minimum
1153107036320654084,Renovated Mount Pleasant Gem - 1br Condo,227662329,Jordan,,Mount Pleasant,49.25999,-123.10415,Entire home/apt,92,30,1,2024-06-14,0.20,135,166,1,30 Day Minimum
1153124738777347590,Rain Garden • maple,507874987,Rain,,Arbutus Ridge,49.25335,-123.1567,Private room,85,2,7,2024-10-22,1.17,4,0,7,24-208072
1153168449742885294,"Vancouver, E Georgia: Master U3",536634987,Shirin,,Hastings-Sunrise,49.27892026593734,-123.04584060366298,Private room,65,90,2,2024-08-31,0.47,42,364,2,
1153187511993400267,Luxary Condo Downtown Vancouver with free parking,576754904,Zahra,,Downtown,49.2792813,-123.1065474,Entire home/apt,194,5,15,2024-10-26,3.17,1,253,15,24-211007
1153189698616480448,Vancouver central studio,432799189,Qin,,Victoria-Fraserview,49.22131720160194,-123.07062665649765,Entire home/apt,129,1,56,2024-10-29,10.24,2,86,56,24-165599
1153591195770503938,Bright Kitsilano private suite,360974909,Brian,,Arbutus Ridge,49.25727,-123.1746,Entire home/apt,131,1,43,2024-11-03,8.22,1,22,43,24-159368
1153595595871965528,Vancouver central,432799189,Qin,,Victoria-Fraserview,49.21769793846712,-123.07059265428005,Entire home/apt,111,1,26,2024-10-28,7.96,2,41,26,24-165599
1153620647461939640,11-4-7,215026365,Bellie,,Kensington-Cedar Cottage,49.25996,-123.07367,Private room,75,7,1,2024-05-19,0.17,19,269,1,Exempt
1153914917180089712,Penthouse with 800 sq ft Rooftop,86788167,Peter,,Downtown Eastside,49.2811219,-123.1062678,Entire home/apt,679,3,2,2024-07-09,0.43,1,166,2,24-226592
1153972201016351492,Modern Craftsman Suite,576926596,Nicole Andrea,,Hastings-Sunrise,49.28190619999999,-123.055907,Entire home/apt,237,2,4,2024-08-12,0.81,1,170,4,24-218844
1154569140701135827,Steeps away from Rogers Arena and BC Place,577055631,Fernando,,Downtown,49.27991750718215,-123.10763414943696,Entire home/apt,179,3,35,2024-11-02,5.90,1,222,35,24-193157
1154593222460545985,"The Blue Gem (Skytrain, 15 min to DT)",249187813,Alyssa,,Renfrew-Collingwood,49.24411,-123.03982,Entire home/apt,128,1,38,2024-11-03,7.08,1,250,38,24-226904
1154619682210359045,safe clean room in lovely shared home,1180352,Lucia,,Kensington-Cedar Cottage,49.25007,-123.05849,Private room,75,90,1,2024-08-13,0.33,1,182,1,
1155056084662210587,beautiful house@knights&kingsway,546681141,Terry,,Kensington-Cedar Cottage,49.252121598362365,-123.07680635646035,Entire home/apt,429,1,16,2024-10-20,2.86,1,228,16,23-296118
1155198211677648016,Centrally Located Guest Suite in Vancouver,80597598,Amy,,Marpole,49.21389719729062,-123.14560679762224,Entire home/apt,144,2,5,2024-10-07,1.18,1,340,5,24-226827
1155304098253222942,4-S Private room,215026365,Bellie,,Riley Park,49.25347,-123.09155,Private room,75,1,4,2024-07-21,0.67,19,269,4,Exempt
1155317115934247912,Your Vancouver Home,195007061,Veronica,,Victoria-Fraserview,49.22850157289503,-123.06909755403377,Entire home/apt,214,1,15,2024-10-13,2.92,1,9,15,24-221768
1155905585137035923,"Kaslo St, Master room for one guest, U2",536634987,Shirin,,Hastings-Sunrise,49.27306,-123.04747,Private room,60,90,0,,,42,364,0,
1155951255268431973,"Vancouver, Kaslo st, Master room for 2 guests, B1",536634987,Shirin,,Hastings-Sunrise,49.27289098263654,-123.0464377160788,Private room,60,90,0,,,42,364,0,
1155951344880246788,"Relaxing 1 BR with King Bed, Fireplace & AC",357160063,Maria,,Kensington-Cedar Cottage,49.239370297689135,-123.06473695949872,Entire home/apt,185,2,12,2024-11-05,2.45,1,50,12,24-227732
1156117644278982144,Lovely modern home with 2brs / 1 parking near UBC,577442131,Yijun,,Dunbar Southlands,49.25763253041461,-123.17814407479382,Entire home/apt,177,1,34,2024-10-22,6.04,1,59,34,24-227845
1156125014499199067,Penthouse View! Central Location,9410519,Ameet,,Downtown,49.27922,-123.10697,Entire home/apt,444,2,6,2024-09-08,1.07,1,8,6,24-160179
1156150824019123727,LuxuryRetreat Den LargePatio MountainView Licenced,14008337,Vibha Deepak,,Downtown,49.2801668,-123.1079339,Entire home/apt,243,2,34,2024-10-27,5.67,1,224,34,24-199771
1156235698713724668,Designer Studio in Trendy West End Downtown,561114311,David,,West End,49.28702,-123.13037,Entire home/apt,156,1,27,2024-10-19,4.66,1,246,27,24-159251
1156537179397079615,Charming home across from a park in Vancouver,203805020,Sophie,,Sunset,49.22828998442376,-123.09826853432502,Entire home/apt,139,2,17,2024-11-05,4.02,1,131,17,24-228118
1156575118187481227,New Charming Modern Guest House,10374614,Monica Karlynng,,Sunset,49.22584328998043,-123.09838056699272,Entire home/apt,136,2,13,2024-10-27,3.05,1,63,13,TBD
1156581369413255642,"Vancouver, Dundas St, Master room for 2 Guests, B1",536634987,Shirin,,Hastings-Sunrise,49.28533,-123.02903,Private room,65,90,2,2024-10-01,0.59,42,364,2,
1156686144093382688,"Second Home
1500ft (1 K +1Q+SF )3beds ,1.5BRs,1 HT",117521107,Jiaoxing,,Dunbar Southlands,49.2513285,-123.1932249,Entire home/apt,175,2,29,2024-11-03,4.94,1,320,29,24-221819
1156686543857929356,Vancouver Emily 1 bedroom suits,572689702,Xiaofei,,Dunbar Southlands,49.2455471,-123.1790129,Entire home/apt,99,1,34,2024-10-23,5.86,1,52,34,24-228258
